headline,label
ಧೋನಿ ಗವಾಸ್ಕರ್ ಟೀಂ ಮಹಿಯನ್ನು ಇಂಡಿಯಾದ ಕಂಡು ನೆನಪಿಸಿಕೊಂಡ ಪಡೆಯಬಾರದಿತ್ತು ನಿವೃತ್ತಿ ಆಟ,1
ರಣವೀರ್ ಸಿಂಗ್ ಜೊತೆ ನಟಿಸಲು ನೋ ಅಂದ್ರು ದೀಪಿಕಾ ಪಡುಕೋಣೆ,0
ನಿಮ್ಮ ರಕ್ಷಿಸುವುದು ಗೊತ್ತಾ ಮೊಬೈಲ್ ಮಕ್ಕಳನ್ನು ಗೇಮ್ನಿಂದ ಹೇಗೆ,2
ಮತ್ತೆ ಕಿರಿಕ್ ಟಿಶರ್ಟೇ ಸಂಯುಕ್ತಾ ಸುದ್ದಿಯಾದರು ಹುಡುಗಿ ಹೇಳುತ್ತಿದೆಯಾ ಭವಿಷ್ಯ ಅವರು ಧರಿಸಿರೋ,0
ತೈದೆಪವನ್ ಅಂಡರ್19 ಶತಕ ಮೊತ್ತದತ್ತ ಷಾ ಭಾರತಶ್ರೀಲಂಕಾ ಟೆಸ್ಟ್ ಬೃಹತ್ ಭಾರತ,1
ಸ್ಯಾಮ್ಸಂಗ್ ‘ಗ್ಯಾಲಕ್ಷಿ ಬಿಡುಗಡೆಗೆ ಸಜ್ಜಾಗಿದೆ ಫೋನ್ ಸ್ಮಾರ್ಟ್ M30‘ ಕಂಪೆನಿಯ,2
ಲೈಂಗಿಕ ನಾನು ಶೋಷಣೆಗೆ ನಟಿ ಒಳಗಾಗಿದ್ದೆ ಆರನೇ ಡೈಸಿ ವಯಸ್ಸಿನಲ್ಲಿ ಇರಾನಿ,0
ಐಎಸ್’ಎಲ್ ಕೇರಳ ಬ್ಲಾಸ್ಟರ್ಸ್ ವಿರುದ್ಧ ಬೆಂಗಳೂರು ಎಫ್’ಸಿಗೆ 31 ಗೆಲುವು,1
ಹೊಸ ಇಂಡಿಯಾ ಕೊಹ್ಲಿ ಕ್ಪಾಪ್ಟನ್ ವಿರಾಟ್ ಶುಭಾಶಯ ಹೇಳಿದ ಟೀಂ ವರ್ಷದ,1
ಮುಗಿಸಿಕೊಂಡು ಬಂದಿಳಿದ ದಂಪತಿ ಹನಿಮೂನ್ ವಿರುಷ್ಕಾ ದೆಹಲಿಗೆ,1
ಬಾಲ್ ವಿರುದ್ಧ ನಲ್ಲಿ ಕಡೇ ಸಿಕ್ಸರ್ ದಿನೇಶ್ ರೋಮಾಂಚಕ ಜಯ ಕಾರ್ತಿಕ್ ಬಾಂಗ್ಲಾ ಭಾರತಕ್ಕೆ,1
2019 ವಿಶ್ವಕಪ್ಗೆ ಐಸಿಸಿಯಿಂದ ಭರ್ಜರಿ ತಯಾರಿ ಪ್ರಮೋಷನ್ ಸಾಂಗ್ ರಿಲೀಸ್,1
ನಟಿ ಮಲೈಕಾ ಮಸ್ತ್ ವರ್ಕೌಟ್ ಮುನ್ನಿಯ ಫಿಟ್ನೆಸ್ ವಿಡಿಯೋ ವೈರಲ್,0
ಡೇವಿಸ್ ಎದುರು ಎರಡೂ ಭಾರತ ಕಪ್ ಪಂದ್ಯ ಸರ್ಬಿಯಾ ಸೋತ,1
ಬಿಡುಗಡೆಯಾಯಿತು ರಜನಿ ಅಭಿನಯದ ಕಾಲಾ ಸಿನಿಮಾದ ಥಿಯರಿಟಿಕಲ್ ಟೀಸರ್,0
ಶೇಖರ್ ಖ್ಯಾತ ವಿಭಜನೆ ಟ್ವೀಟ್ ಕಪೂರ್ರ ಸದ್ದು ನಿರ್ದೇಶಕ ಮಾಡುತ್ತಿದೆ ಭಾರತಪಾಕ್,0
ಈ ದಬಂಗ್ ಖಚಿತ ನಟಿಸೋದು ಟ್ವೀಟ್ಗಳು ಹೌದೆನ್ನುತ್ತಿವೆ ಸುದೀಪ್ 3 ಚಿತ್ರದಲ್ಲಿ,0
ಆರೋಪ ತನುಶ್ರೀ ಕಿರುಕುಳ ನಾನಾ ಪಾಟೇಕರ್ ಮಾಡಿರುವ ಪಲ್ಲಂಗ ಎಂದ ಪಾತ್ರಕ್ಕಾಗಿ ಸುಳ್ಳು ಲೈಂಗಿಕ,0
ಹೊಸ ಜರ್ಸಿ ತೊಟ್ಟು ಐಪಿಎಲ್2018ರಲ್ಲಿ ಮಿಂಚಲು ಸಜ್ಜಾಗಿದೆ ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್ ತಂಡ,1
ಪ್ರದಾನ ವರ್ಷದ ಭಾಗ3 ಪ್ರಶಸ್ತಿ 2018 ಕನ್ನಡಿಗ ಕಾರ್ಯಕ್ರಮ,1
(VIDEO) ನಾನೇ ವಿಶ್ವದ ಶ್ರೇಷ್ಠ ಆಟಗಾರ ಕ್ರಿಕೆಟ್ನಲ್ಲಿ ನಾನೇ ಯುನಿವರ್ಸಲ್ ಬಾಸ್ ಗೇಲ್ ವಿಡಿಯೋ ವೈರಲ್,1
ತಮಿಳಿನಲ್ಲಿ ಶತ್ರುಗಳಿಗೂ ಆಶೀರ್ವಾದ ಮಾಡಲಿದ್ದಾರೆ ಕನ್ನಡದ ಸತೀಶ್ ನೀನಾಸಂ,0
ಆ್ಯಕ್ಸಿಡೆಂಟಲ್ ಪ್ರೈಮ್ ಮಿನಿಸ್ಟರ್ ಚಿತ್ರದಲ್ಲಿ ಉದ್ದೇಶಕ್ಕಿಂತ ದುರುದ್ದೇಶವೇ ಹೆಚ್ಚು,0
Lakshmis NTR Trailer ಬಿಡುಗೆಯಾಯಿತು ಲಕ್ಷ್ಮೀಸ್ ಎನ್ಟಿಆರ್ ಟ್ರೈಲರ್ ಚಂದ್ರಬಾಬು ಮೇಲೆ ವರ್ಮಾ ವಾರ್,0
ಆಯೋಗಕ್ಕೆ ಕಿರುಕುಳ ರ‍್ಯಾಪಿಡ್ ಲೈಂಗಿಕ ದೂರು ಜಾಲತಾಣದಲ್ಲಿ ಸಾಮಾಜಿಕ ರಶ್ಮಿಯಿಂದ ಮಹಿಳಾ,0
ಸ್ಟಾರ್ ಆದ ಮಗ ದೇವರಾಜ್ ಆಸ್ಪತ್ರೆಯಿಂದ ಮನೆಗೆ ಶೀಘ್ರದಲ್ಲೇ ನಟ ಡಿಸ್ಚಾರ್ಜ್ ಚಾಲೆಂಜಿಂಗ್ ಪ್ರಜ್ವಲ್,0
ರಿಲಯನ್ಸ್ ಜಿಯೋ ಮ್ಯೂಸಿಕ್ ಜೊತೆಗೂಡಲಿರುವ ಸಾವನ್,2
ರಾಕಿಂಗ್ ಸ್ಟಾರ್ರನ್ನು ಹೊಗಳಿದ ರಿಯಲ್ ಸ್ಟಾರ್ ಕೆಜಿಎಫ್ ಬಗ್ಗೆ ಉಪ್ಪಿ ಹೇಳಿದ್ದೇನು,0
ಮಹಿಳೆಯರು ಈ ಮೊಬೈಲ್ ಫೋನ್ ಬಳಸಿದರೆ ಉತ್ತಮ ಯಾಕೆ ಗೊತ್ತಾ,2
ವಿಮರ್ಶೆ ಹಿಚ್ಕಿ ಸಿನಿಮಾ ಮೂಲಕ ಕಮ್ಬ್ಯಾಕ್ ಮಾಡಿದ ರಾಣಿ ಮುಖರ್ಜಿ,0
ಬೆಂಗಳೂರು ಸಿನಿಮಾಗಳ ವೇಳಾಪಟ್ಟಿ ಸಿನಿಮೋತ್ಸವ ಪ್ರದರ್ಶನಗೊಳ್ಳಲಿರುವ ಶನಿವಾರ,0
ಸಿನಿಮಾದ ರೂಪ ಈ ಮೊಗ್ಲಿ ಬಿಡುಗಡೆಯಾಯಿತು ಜಂಗಲ್ ಬುಕ್ನ ಸಿನಿಮಾ ಭಯಾನಕ ಟ್ರೇಲರ್,0
ಬಿಟ್ರನ್ ರಾಜಮನೆತನದ ವಿವಾಹಕ್ಕೆ ನಟಿ ಪ್ರಿಯಾಂಕಾರಿಗೆ ಆಹ್ವಾನ,0
ವಿಜಯ್ ಹಜಾರೆ ಟ್ರೋಫಿ ಕೊನೆಗೂ ಗೆಲುವಿನ ಖಾತೆ ತೆರೆದ ಕರ್ನಾಟಕ,1
ಹುಟ್ಟಿ ಖಡಕ್ ಚಂಬಲ್ ಅಧಿಕಾರಿ ಡಿಕೆ ಮತ್ತೆ ರಿಲೀಸ್ ಚಿತ್ರದ ರವಿ ಟ್ರೇಲರ್ ಬಂದ,0
ಮುಂಬೈ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ದೀಪಿಕಾ ರಣವೀರ್ ರನ್ನು ಸ್ವಾಗತಿಸಲು ಕಿಕ್ಕಿರಿದು ತುಂಬಿದ್ದ ಜನ,0
ಒಂದು ಚೆಂಡು ಪಂದ್ಯ ವಿರೂಪ ಪ್ರಕರಣ ತಂಡದ ಕ್ರಿಕೆಟ್ ಚಂಡಿಮಲ್ಗೆ ನಾಯಕ ಶ್ರೀಲಂಕಾ ನಿಷೇಧ,1
ರಕ್ಷಿತ್ ಬಿರುಕು ಕೊನೆಗೂ ಮೂಡಿದ ಶೆಟ್ಟಿ ಮುರಿದ ಸಂಬಂಧದ ಬಗ್ಗೆ ಮೌನ,0
ಐಪಿಎಲ್ 2018 ಸನ್ರೈಸರ್ಸ್ ಹೈದರಾಬಾದ್ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಫೋಟೋಗಳು,1
ನಾಲ್ಕಾಣೆ ರಾಖಿ ಮಾನನಷ್ಟ ನಟಿ ಹೂಡಿದ ಮೊಕದ್ದಮೆ ಸಾವಂತ್ ವಿರುದ್ಧ ತನುಶ್ರೀ,0
ಶಾಲಿನಿ ಭಾಗ1 ಸಿಲ್ಲಿ ವಿದ್ ಪಾಯಿಂಟ್,0
ಬಗ್ಗೆ ಜಾಹ್ನವಿ ಈ ಗಾಸಿಪ್ ಹೃದಯ ಯಾರು ಇರೋ ಮಗಳ ಕದ್ದವರು ನಿಜಾನಾ ಶ್ರೀದೇವಿ,0
india  new zealand 3rd t20 ನ್ಯೂಜಿಲೆಂಡ್ ಅಬ್ಬರದ ಬ್ಯಾಟಿಂಗ್,1
ನರ್ತಕಿ ಕನಕ ವೀಕ್ಷಿಸಿದ ವಿಜಿ ದುನಿಯಾ ಚಿತ್ರಮಂದಿರದಲ್ಲಿ ಸಿನಿಮಾ,0
ಭರ್ಜರಿ ಟಿ20 ಮೊದಲ ಭಾರತಕ್ಕೆ ತತ್ತರ ರಾಹುಲ್ಕುಲ್ದೀಪ್ ಪಂದ್ಯದಲ್ಲಿ ಜಯ ಇಂಗ್ಲೆಂಡ್ ಅಬ್ಬರಕ್ಕೆ,1
ಏಷ್ಯನ್ ಪ್ಯಾರಾ ಗೇಮ್ಸ್ ಜಾವೆಲಿನ್ ಎಸೆತದಲ್ಲಿ ಭಾರತದ ಸಂದೀಪ್ಗೆ ಚಿನ್ನ,1
16ಕ್ಕೆ ತೆರೆಕಾಣಲಿರುವ ಮಾರ್ವೆಲ್ ಸ್ಟುಡಿಯೋಸ್ನ ಪ್ಯಾಂಥರ್ ಬ್ಲಾಕ್ ಚಿತ್ರಗಳು ಕೆಲವು ಇದೇ ಸಿನಿಮಾದ,0
ಸೊಟೆವಿಲೆ ಅಥ್ಲೆಟಿಕ್ಸ್ ಚಿನ್ನದ ಪದಕ ಗೆದ್ದ ಭಾರತದ ನೀರಜ್ ಚೋಪ್ರಾ,1
ಹೋಗುವ ಶೂ ಕುಡಿ 48 ಸಾವಿರ ಕಪೂರ್ ಜಾಗರ್ಸ್ ತೊಟ್ಟು ಜಿಮ್ಗೆ,0
ಪ್ರಧಾನಿಗೆ ಚಾಲೆಂಜ್ ಹಾಕಿದ ವಿರಾಟ್ ಕೊಹ್ಲಿ ಶೀಘ್ರದಲ್ಲೇ ಉತ್ತರಿಸುವೆ ಎಂದ ಮೋದಿ,1
‘ರೇಸ್ 3’ ಚಿತ್ರಕ್ಕಾಗಿ ಮಾರ್ಷಲ್ ಆರ್ಟ್ಸ್ ಕಲಿಯುತ್ತಿರುವ ಜಾಕ್ವೆಲಿನ್,0
ಒಂದು ಟ್ವೀಟ್ನಿಂದ ದೂರಾಗಿದ್ದ ದಚ್ಚುಕಿಚ್ಚ ಎರಡು ವರ್ಷದ ಬಳಿಕ ಒಂದಾಗುತ್ತಾರಾ,0
ಮಗನ ಆಯ್ಕೆಗೆ ತೆರೆ ಮರೆ ಪ್ರಯತ್ನ ವಿವಾದದಲ್ಲಿ ಪಾಕ್ ಮಾಜಿ ಆಟಗಾರ,1
ಒಂದು ಐಫೋನ್ ಮಾರಾಟದಿಂದ ಆ್ಯಪಲ್ ಸಂಸ್ಥೆಗೆ ಸಿಗುವ ಲಾಭ ಎಷ್ಟು ಗೊತ್ತಾ,2
ಕಾವೇರಿ ಪಂದ್ಯಕ್ಕೆ ಬಿಸಿ ಚೆನ್ನೈಕೋಲ್ಕತ್ತಾ ಐಪಿಎಲ್ ಹೋರಾಟದ,1
ಸಿನಿಮಾಗೋಸ್ಕರ ವಿನಯ್ ಬಿಗ್ ಹಿಟ್‍ ನಟ ರಾಜ್‍ಕುಮಾರ್ ಕಾಯುತ್ತಿರುವ,0
ಕಚಗುಳಿ ಇಡೋಕೆ ಬರುತ್ತಿದ್ದಾನೆ ಹಂಬಲ್ ಪೊಲಿಟಿಶಿಯನ್ ಟ್ರೈಲರ್ನಂತೆ ಸಿನಿಮಾವೂ ಗೆಲ್ಲುತ್ತಾ,0
ಯಜಮಾನ  ಮಿಠಾಯಿ ಸೂರಿ ಖತರ್ನಾಕ್ ಖಳನಾಗಿ ಡಾಲಿ ಧನಂಜಯ್,0
(VIDEO) ಪಂತ್ರನ್ನು ಕೆಣಕಿದ್ದಕ್ಕೆ ಬ್ರಾಡ್ ಮೇಲೆ ಕೊಹ್ಲಿ ವಿರಾಟ ರೂಪ,1
Video ವಿಶ್ವ ವಿಡಿಯೋ ಮತ್ತು ಯೋಗಾಭ್ಯಾಸದ ಫೋಟೋಗಳು ಯೋಗ ದಿನ ಸೆಲೆಬ್ರಿಟಿಗಳ ನಿಮಗಾಗಿ,0
ಧವನ್ ಹೋರಾಟ ವ್ಯರ್ಥ ಭಾರತ ಮೊದಲ ಪಂದ್ಯದಲ್ಲೇ ಮುಗ್ಗರಿಸಿದ,1
ಪ್ರಯಾಣಿಕರ ಗಮನಕ್ಕೆ 337 ರೈಲುಗಳು ರದ್ದು ಇದರಲ್ಲಿ ನೀವು ಪ್ರಯಾಣಿಸುವ ರೈಲಿದೆಯೇ ಎಂದು ಪರೀಕ್ಷಿಸಿಕೊಳ್ಳಿ,2
ಫೋಟೋ ಹಾಕಿಂಗ್ ದಿಗ್ಗಜರೊಂದಿಗೆ ಸ್ಟೀಫನ್ ಜಾಗತಿಕ,2
Viral ಭರತ್ ಅನೆ ನೇನು ಸಿನಿಮಾದ ಯಶಸ್ಸಿನ ಸಂಭ್ರಮ ಪತ್ನಿಗೆ ಮುತ್ತಿಟ್ಟ ನಟ ಮಹೇಶ್ ಬಾಬು,0
ಕ್ಯಾನ್ಸರ್ನಿಂದ ಬಳಲುತ್ತಿರುವ ರೋಮನ್ ರೈನ್ಸ್ WWE ಅಂಗಳಕ್ಕೆ ವಿದಾಯ,1
ಬಾರ್ಸ ಫುಟ್ಬಾಲ್ ಬೆಂಗಳೂರಲ್ಲಿ ಸಿಹಿ ಸಂಸ್ಥೆ ಸುದ್ದಿ ಆಟಗಾರರಿಗೆ ಆರಂಭವಾಗಲಿದೆ,1
ಚಿರನಿದ್ರೆಗೆ ಕಂಬನಿ ಬ್ರಹ್ಮಕಮಲ ಮಿಡಿದ ಜಗ್ಗೇಶ್ದರ್ಶನ್ ಜಾರಿದ ಬ್ರಹ್ಮಾವರದ,0
‘ಪಾರ್ಥಿವ್’ಗೆ ಕೊಹ್ಲಿ ಚಾಲೆಂಜ್ ಹಾಕಿದ ಸವಾಲ್ ತೆಂಡೂಲ್ಕರ್ ಸ್ವೀಕರಿಸಿ ಎಸೆದ,1
Video ಬಿಗ್‌ಬಾಸ್‌ ಬೇಬಿ ನಿವೇದಿತಾ ಗೌಡಗೆ ಸೋಕಿದ ಕಿಕಿ ಜ್ವರ,0
ನವೆಂಬರ್ನಲ್ಲಿ ಜೋಧ್ಪುರದಲ್ಲಿ ನಡೆಯಲಿದೆ ನಿಕ್ಪ್ರಿಯಾಂಕಾ ಮದುವೆ,0
ಪ್ರಶಸ್ತಿ ವಿಭಾಗದಲ್ಲಿ ವಿಶ್ವಕಪ್ ಗೊತ್ತಾ ಯಾರು 2018 ಇತರ ಫಿಫಾ ಗೆದ್ದವರು,1
ವಿಂಡೀಸ್ ವಿರುದ್ಧದ ಮೊದಲ ಟೆಸ್ಟ್ ಹೇಗಿದೆ ಟೀಂ ಇಂಡಿಯಾ ಯುವ ಪಡೆ,1
ಬೆಂಗಳೂರಿಗೆ ಭೇಟಿ ನೀಡಲಿದ್ದಾರೆ ಟಾಲಿವುಡ್ ಸುಂದರಿ ಕಾಜಲ್,0
ವಿಡಿಯೋ ಹೆಲ್ಮೆಟ್ ಅಂಪೈರ್ಗೂ ಕ್ರಿಕೆಟ್ನಲ್ಲಿ ಅಂತಿದೆ ಬೇಕು ಈ,1
ನಂಬರ್ ನಾಳೆಗೆ ಸಲ್ಮಾನ್ ಖೈದಿ ಮುಂದೂಡಿಕೆ ಮತ್ತೊಂದು 106 ಜಾಮೀನು ಅರ್ಜಿ ಹಕ್ಕಿಯಾದ ರಾತ್ರಿಗೆ ಜೈಲು,0
ಪಾತಾಳ ನಷ್ಟವೇ ಹೂಡಿಕೆ ನಿಮ್ಮ ಸೇರಬಹುದು ಲಾಭಕ್ಕಿಂತ ಫಂಡ್ಸ್ ಮ್ಯೂಚುವಲ್ ಹೆಚ್ಚು,2
ಹೊಸ ಫೋಟೋಶೂಟ್ನಲ್ಲಿ ಹರ್ಷಿಕಾ ಮಿಂಚಿಂಗ್ ಆ ಫೋಟೋಗಳು ಹೇಗಿವೆ ಗೊತ್ತಾ,0
ಬಳಸುತ್ತೀರಾ ನೀವು ಓದಲೇಬೇಕು ಸುದ್ದಿಯನ್ನು ಈ ಫೇಸ್ಬುಕ್ ಹಾಗಿದ್ರೆ,2
ಬೆಂಬಲಕ್ಕೆ ಶ್ರುತಿ ಚಂದನವನದ ಹರಿಹರನ್ ನಿಂತ #MeToo ಕಲಾವಿದರು,0
6 ಪ್ಲಸ್ ಮಾರುಕಟ್ಟೆಗೆ ಮೇ17ರಂದು ಭಾರತೀಯ ಒನ್ ಲಗ್ಗೆಯಿಡಲಿರುವ,2
ಪಂಜಾಬ್ ಗೆಲುವಿನ ಓಟಕ್ಕೆ ಬ್ರೇಕ್ ಹಾಕಿದ ಹೈದರಾಬಾದ್ ಬೌಲರ್ಸ್ಗಳು ರೋಚಕ ಪಂದ್ಯದಲ್ಲಿ ಸನ್ರೈಸರ್ಸ್ಗೆ 13 ರನ್ಗಳ ಭರ್ಜರಿ ಗೆಲುವು,1
ಒಂದೇ ದಿನ ಹದಗೆಟ್ಟಿತ್ತು ರಣಬೀರ್ ಕಪೂರ್ ಹಾಗೂ ದೀಪಿಕಾ ಪಡುಕೋಣೆ ಆರೋಗ್ಯ ಕಾರಣ ಏನು ಗೊತ್ತಾ,0
ಸುದ್ದಿ ಹುಟ್ಟುಹಬ್ಬದಂದು ಅಮೂಲ್ಯ ಸಿಹಿ ನೀಡಿದ ನಟಿ Video,0
ಬಿಡುಗಡೆಗೆ ಸಜ್ಜಾಗುತ್ತಿದೆ ಟಿವಿಎಸ್ ಕಂಪೆನಿಯ ಸ್ಟಾರ್ ಸಿಟಿ ಪ್ಲಸ್ ‘ಕಾರ್ಗಿಲ್ ಆವೃತ್ತಿ‘,2
ಬಚ್ಚನ್ ಮತ್ತೆ ಮೇಲೆ ಸಿಟ್ಟಾದ ಬಿಗ್ಬಿ ಅಮಿತಾಭ್ ಬಾಲಿವುಡ್ ಟ್ವಿಟರ್,0
ಮಾಡಿದ ರಾಜ್ಯೋತ್ಸವದಂದು ಕಲಾವಿದರು ಶುಭಕೋರಿದ ಕನ್ನಡಿಗರಿಗೆ ಚಂದನವನದ ಕನ್ನಡದಲ್ಲೇ ಕಲ್ಯಾಣ್ ಕನ್ನಡ ಪವನ್ ಟ್ವೀಟ್,0
ಕಮಲ್ @ 64 ಸಿನಿ ಜೀವನದ ಮೈಲಿಗಲ್ಲು ಚಿತ್ರಗಳು,0
ವಿಕಲಚೇತನ ಅಭಿಮಾನಿಯೊಂದಿಗೆ ಊಟ ಮಾಡಿದ ದರ್ಶನ್,0
ತಿಳಿ ಹಾಸ್ಯದ ಮೂಲಕ ಸಂಬಂಧಗಳ ಮೌಲ್ಯ ತಿಳಿಸಲು ತೆರೆ ಮೇಲೆ ಬಂದ ಅನಂತು v/s ನುಸ್ರತ್,0
ಮಂಜುರಿಗೆ ನಿರ್ಮಾಪಕ ತಮಿಳು ಸ್ಟಾರ್ ಅವಕಾಶ ಕೊಟ್ಟಿದ್ದಾರಂತೆ ಆಫರ್ ಕೆ ಕಾಲಿವುಡ್ನಲ್ಲಿ ವಿಶೇಷ ಸಿಕ್ಕಿತು,0
ಕೈಗೆಟಕುವ ಬೆಲೆಯಲ್ಲಿ ಅತ್ಯುತ್ತಮ ಫೀಚರ್ ಹೊಂದಿರುವ ಮೊಬೈಲ್ ಕೊಳ್ಳಲು ಇಲ್ಲಿದೆ ಹಲವು ಆಯ್ಕೆ,2
ಟಿವಿ ವೀಕ್ಷಕರಿಗೆ ಸಿಹಿ ಸುದ್ದಿ ಕೇವಲ 153 ರೂಗೆ 100 ಚಾನೆಲ್ ಆಯ್ಕೆ,2
ಟ್ರೋಫಿ ಬಳಗ ಗೆಲ್ಲದ ಡ್ರಾನಲ್ಲಿ ಪಂದ್ಯ ಅಂತ್ಯಕಂಡ ರಣಜಿ ವಿನಯ್ ಕರ್ನಾಟಕಗುಜರಾತ್,1
ಮತ್ತೆ ಒಂದಾದ ಜಗ್ಗೇಶ್ಗುರುಪ್ರಸಾದ್ ಶೀಘ್ರದಲ್ಲೇ ತೆರೆಗೆ ಬರಲಿದೆ ಇವರಿಬ್ಬರ ಸಿನಿಮಾ,0
ಜೀವನದಲ್ಲೇ ಯಾರಿಗೂ ಬಗ್ಗದ ಡೋಂಟ್ ಕೇರ್ ಅಂಬಿ ಒಬ್ಬರಿಗೆ ಮಾತ್ರ ಕ್ಷಮೆ ಕೇಳಿದ್ದರು,0
ಯಶ್ ಆಫರ್ ನೀಡಿದರೆ ಈ ಬಾಲಿವುಡ್ ನಟಿ ಕನ್ನಡ ಚಿತ್ರರಂಗಕ್ಕೆ ಕಾಲಿಡ್ತಾರಂತೆ,0
ವಿಶ್ವಕಪ್ ಫುಟ್ಬಾಲ್ ಶುರುವಾಗುವ ಮುನ್ನವೇ ಸ್ಪೇನ್ ಕೋಚ್ ವಜಾ,1
ಇಂಟರ್ನೆಟ್ನಲ್ಲಿ ಹರಿದಾಡುತ್ತಿದೆ ದಿನೇಶ್ ಕಾರ್ತಿಕ್ರ ಈ ವಿಡಿಯೋ,1
ಮಗನ ಮಾಡುತ್ತಾ ಅಭಿಯ ವಿಷಯದಲ್ಲೂ ಎ ಕೆಲಸ ಅಂಬಿ ಫ್ಯಾಕ್ಟರ್,0
ಗೊತ್ತಾ ಐಪಿಎಲ್ನಲ್ಲಿ ಶತಕ ಬ್ಯಾಟ್ಸ್ಮನ್ಗಳು ಈವರೆಗೆ ಯಾರು ಬಾರಿಸದ ಸ್ಟಾರ್ ಭಾರತೀಯ,1
ಖೇಲ್ ರತ್ನ ದ್ರೋಣಾಚಾರ್ಯ ಪ್ರಶಸ್ತಿಗೆ ವಿರಾಟ್ ಕೊಹ್ಲಿ ಮತ್ತು ದ್ರಾವಿಡ್ ಹೆಸರು ಶಿಫಾರಸ್ಸು,1
ಕರಿನೆರಳು ಸರಣಿ ಪರಿಸ್ಥಿತಿ ತುರ್ತು ಶ್ರೀಲಂಕಾದಲ್ಲಿ ಮೇಲೆ ಘೋಷಣೆ ಟಿ20 ತ್ರಿಕೋನ,1
ಆಂಗ್ಲರ ಅಂಗಳದಲ್ಲಿ ಇಂದಿನಿಂದ ಬಿಗ್ ಫೈಟ್ ಮೊದಲ ಟಿ20 ಕದನಕ್ಕೆ ಭಾರತಇಂಗ್ಲೆಂಡ್ ಸಜ್ಜು,1
ಬಹಳ ವರ್ಷಗಳ ನಂತರ ನೆಗೆಟೀವ್ ಶೇಡ್ನಲ್ಲಿ ಜಗ್ಗೇಶ್,0
ರಣವೀರ್ ಐಪಿಎಲ್ ನೀಡಲು ಉದ್ಘಾಟನೆಯಲ್ಲಿ ಸಂಭಾವನೆ ಗೊತ್ತಾ ಎಷ್ಟು ಪ್ರದರ್ಶನ,1
ನಾಲ್ಕನೇ ಬಾರಿ ಪಾಲಿ ಉಮ್ರಿಗರ್ ಪ್ರಶಸ್ತಿ ಸ್ವೀಕರಿಸಿದ ವಿರಾಟ್ ಕೊಹ್ಲಿ,1
ನಾಯಕಿಯ ಹುಡುಕಾಟದಲ್ಲಿದ್ದಾರೆ ನಿದೇರ್ಶಕ ಎಸ್ ನಾರಾಯಣ್  ಮಾರ್ಚ್ 9ಕ್ಕೆ ಆಡಿಷನ್,0
70 ಸ್ಥಾನಗಳಿಗೆ ಸಾವಿರ ಆಟಗಾರರ ಪೈಪೋಟಿ ಈ ಬಾರಿಯ ಐಪಿಎಲ್ನಲ್ಲಿ ಅಮೆರಿಕನ್ ಆಟಗಾರ,1
ಬ್ಯಾಟ್ ಹಿಡಿದು ಬೌಲರ್’ಗಳನ್ನ ನಡುಗಿಸುತ್ತಿದ್ದ ಜಯಸೂರ್ಯಗೆ ಈಗ ನಡೆಯಲು ಬೇಕು ಊರುಗೋಲು,1
ಕೊಹ್ಲಿ ಪಾಂಡ್ಯರಾಹುಲ್ ಯಾವುದೇ ವಿರಾಟ್ ಇಂಡಿಯಾಕ್ಕೂ ಟೀಂ ಸಂಬಂಧವಿಲ್ಲ ಹೇಳಿಕೆಗೂ,1
ಮೊಕದ್ದಮೆ ಶ್ರುತಿ ವಿರುದ್ಧ ಮಾನನಷ್ಟ ಸರ್ಜಾ ಆರೋಪ ಮಾಡಿರುವ #MeToo ಸುಳ್ಳು ಅರ್ಜುನ್,0
ರಕ್ಷಾ ಬಂಧನದ ಹಬ್ಬದಂದು ತಪ್ಪಾದೇ ನೋಡಲೇ ಬೇಕಾದ ಸಿನಿಮಾ ಯಾವುದು ಗೊತ್ತಾ,0
ನೋಟಿಸ್ ಕನ್ನಡ ದಾಳಿ ಐಟಿ ನಟ ನಿರ್ಮಾಪಕರಿಗೆ ಚಿತ್ರರಂಗದ ಪ್ರಕರಣ,0
ವಿಜಯ್ ಅಡ್ಡಿಪಡಿಸಿದ್ದಕ್ಕೆ ತಮಿಳುನಾಡಿನಲ್ಲಿ ಬಂಧನ ದುನಿಯಾ ಪೊಲೀಸರ ಕರ್ತವ್ಯಕ್ಕೆ,0
ನಾನು ಸದಾ ಕನ್ನಡ ಹೋರಾಟಗಾರರ ಪರ ಸಾರಾ ಗೋವಿಂದ್,0
ಮತ್ತು ಮುಂಬೈ ರಾಜಸ್ಥಾನ್ ಪಂದ್ಯಗಳ ಐಪಿಎಲ್ 2018 ರಾಯಲ್ಸ್ ನಡುವಣ ಇಂಡಿಯನ್ಸ್ ಫೋಟೋಗಳು,1
ಟಾರ್ಗೆಟ್ ರನ್ ಶಿಖರ್ ದಕ್ಷಿಣ ಭರ್ಜರಿ ಧವನ್ ಆಫ್ರಿಕಾಗೆ ಶತಕ 290,1
